6781.38623801,167.728159765,21.3737835957,5.0,6.0,2.0,3.0,0.0,3.0
350.903482047,447.016785452,62.1285380639,5.0,2.0,9.0,0.0,7.0,3.0
5565.90951886,341.501183855,36.9631538957,4.0,3.0,3.0,1.0,0.0,1.0
8532.44357859,131.505886998,89.8008772122,8.0,8.0,0.0,3.0,0.0,2.0
8707.61088547,119.634324812,90.0654739002,6.0,10.0,2.0,1.0,1.0,6.0
1133.2103626,479.444400036,21.8406646536,9.0,3.0,6.0,1.0,1.0,3.0
4563.36058073,31.7847583568,10.2219916162,2.0,1.0,2.0,6.0,3.0,1.0
649.221629155,77.6118483835,55.9410578279,6.0,1.0,8.0,2.0,4.0,3.0
6382.20161514,425.750424891,20.6476981292,2.0,0.0,3.0,8.0,6.0,3.0
7481.76982747,373.825739995,21.1771459333,5.0,2.0,1.0,3.0,5.0,3.0
1464.32087928,386.586638688,47.7351530742,8.0,3.0,7.0,1.0,2.0,3.0
3531.6942712,230.514139487,24.9693897076,1.0,0.0,3.0,8.0,2.0,0.0
5773.81336474,471.858493295,51.1694955972,4.0,3.0,3.0,2.0,5.0,2.0
954.666859489,112.036696053,93.0122589124,2.0,10.0,8.0,4.0,7.0,6.0
5980.78120454,460.521127997,79.2301384575,6.0,3.0,0.0,0.0,5.0,0.0
5621.08570783,192.591475422,76.0222914732,7.0,8.0,1.0,2.0,5.0,3.0
1595.8527378,440.433877536,32.5411291487,4.0,4.0,8.0,2.0,6.0,0.0
3238.35279037,480.448810447,81.1277779404,1.0,1.0,3.0,6.0,2.0,1.0
5595.45867289,64.0134621315,89.5665271857,1.0,0.0,0.0,4.0,2.0,0.0
1771.40582254,210.019374825,97.5742867185,5.0,6.0,9.0,1.0,1.0,8.0
5366.20000139,149.01460061,55.9983210559,6.0,8.0,0.0,3.0,9.0,1.0
686.564581083,331.355646256,62.08748333,1.0,2.0,8.0,7.0,7.0,3.0
4908.27541098,128.607629702,80.1852819086,6.0,6.0,3.0,0.0,7.0,0.0
8002.54796057,468.361942508,46.4668636739,5.0,4.0,2.0,2.0,1.0,1.0
2804.19249872,178.361736413,86.5433993756,9.0,8.0,2.0,1.0,3.0,0.0
9381.69593962,115.986807421,64.0978449088,2.0,9.0,3.0,6.0,4.0,0.0
9392.41201899,182.889376614,10.0965743602,5.0,6.0,1.0,1.0,2.0,0.0
3146.50905281,193.395494509,56.909368981,4.0,8.0,2.0,1.0,10.0,1.0
7706.16118268,387.491669657,5.84362851272,7.0,3.0,2.0,3.0,3.0,3.0
4072.20643163,268.706938009,27.7001998307,4.0,2.0,0.0,3.0,5.0,3.0
5359.89358823,163.152049178,53.3046723488,4.0,5.0,1.0,2.0,1.0,0.0
6129.67745811,80.7336051584,26.9592595419,7.0,1.0,0.0,3.0,8.0,0.0
5178.16405856,114.246546822,59.0740136035,6.0,8.0,1.0,2.0,3.0,2.0
9150.27277883,80.5060294945,58.4700514907,0.0,2.0,3.0,10.0,4.0,3.0
221.617887505,200.61590564,95.9818920877,1.0,8.0,9.0,4.0,10.0,7.0
8844.69475235,137.319975382,15.338043725,8.0,5.0,0.0,0.0,8.0,2.0
8742.18345697,489.77637612,55.613406325,7.0,4.0,1.0,2.0,6.0,1.0
7214.84817944,210.079673152,79.0650205309,6.0,5.0,1.0,2.0,9.0,2.0
609.102354131,352.509069759,29.1192265881,3.0,0.0,9.0,8.0,3.0,1.0
1787.16852002,325.006541192,4.16340085351,9.0,3.0,8.0,1.0,2.0,1.0
8257.89904673,451.487500646,72.5632372157,1.0,0.0,2.0,9.0,8.0,2.0
4451.7768408,309.82667942,85.6367199773,6.0,0.0,3.0,0.0,2.0,1.0
1235.48001558,230.354764024,67.9582983143,6.0,1.0,9.0,0.0,6.0,0.0
3742.13356668,139.529304905,11.3784900999,9.0,7.0,3.0,2.0,9.0,2.0
593.980514488,498.691745354,82.527653586,3.0,0.0,7.0,9.0,10.0,3.0
8251.37049676,193.563594809,71.3121222704,7.0,7.0,1.0,2.0,5.0,0.0
7074.12891769,388.390896855,97.4896514114,2.0,2.0,2.0,7.0,3.0,8.0
3881.31848712,420.639534767,10.8606680506,8.0,4.0,4.0,2.0,4.0,3.0
2329.39843149,138.638288645,36.0540544141,8.0,6.0,2.0,0.0,6.0,2.0
8746.75297576,56.2308790552,96.9479291069,7.0,2.0,1.0,0.0,7.0,8.0
5883.4423231,271.328363965,44.2971200829,1.0,0.0,1.0,6.0,2.0,3.0
5528.01939475,14.5399439707,1.10507585626,4.0,3.0,0.0,3.0,8.0,2.0
4242.00477012,311.807738478,31.6347422206,3.0,3.0,1.0,6.0,8.0,1.0
7338.56888897,483.559157684,7.67961822955,6.0,2.0,2.0,3.0,0.0,3.0
5900.9282423,285.694829599,24.1288954813,8.0,1.0,1.0,1.0,6.0,2.0
7175.14480706,420.868308312,57.7771571393,6.0,0.0,1.0,2.0,3.0,2.0
5548.03377584,233.955737218,55.5745063959,7.0,4.0,3.0,0.0,6.0,1.0
2249.23934855,193.424836719,54.8262434056,0.0,8.0,4.0,10.0,1.0,1.0
9401.1843672,78.3691464932,95.6389084497,8.0,2.0,3.0,3.0,8.0,6.0
4524.20870707,5.80581817441,39.6620766716,5.0,1.0,1.0,1.0,3.0,0.0
1752.38037448,439.633061278,5.20856820045,2.0,2.0,8.0,5.0,8.0,3.0
9299.55834765,457.604427051,84.0221390487,5.0,3.0,3.0,3.0,8.0,1.0
5792.89264918,162.506980344,34.2204814166,5.0,5.0,3.0,1.0,4.0,2.0
7869.94460827,53.2198611555,40.9224540321,2.0,0.0,3.0,8.0,9.0,1.0
7863.94138266,174.095124208,69.4234819436,4.0,5.0,0.0,3.0,9.0,1.0
5441.30830706,494.198910783,42.3316547695,4.0,3.0,2.0,1.0,3.0,3.0
6471.91037304,151.992382281,68.1219224541,0.0,6.0,2.0,10.0,9.0,3.0
8608.09338937,371.170609183,8.68285182928,9.0,1.0,1.0,3.0,8.0,3.0
4554.82767931,265.546764581,89.3992127827,7.0,1.0,0.0,3.0,2.0,2.0
6666.99004281,144.007777975,18.8095214702,9.0,6.0,3.0,1.0,4.0,3.0
4147.75114796,415.773100716,1.18401753536,6.0,4.0,0.0,1.0,1.0,0.0
6189.37668897,294.766643684,24.2937918815,5.0,3.0,1.0,0.0,9.0,1.0
9865.9099576,264.264674294,8.1955089194,6.0,1.0,2.0,2.0,7.0,3.0
1934.4482638,191.804870185,64.8096999306,5.0,8.0,6.0,1.0,3.0,2.0
7583.91004051,118.52424129,12.111774402,0.0,8.0,1.0,10.0,4.0,3.0
7848.37509409,427.715974508,75.6763276822,3.0,3.0,0.0,8.0,7.0,3.0
834.008769551,195.733027526,98.9842517289,4.0,6.0,8.0,2.0,3.0,8.0
7500.99615747,324.304983816,13.055820663,5.0,2.0,0.0,1.0,7.0,1.0
760.516750409,5.44624464721,78.4423021874,6.0,0.0,9.0,2.0,3.0,3.0
7280.51351184,45.3383592877,36.7877356797,5.0,4.0,1.0,0.0,8.0,2.0
1121.22106481,328.137152936,51.5521288143,9.0,2.0,8.0,0.0,6.0,1.0
5510.16665667,277.037193563,83.043371621,7.0,4.0,3.0,2.0,9.0,2.0
2458.13569068,112.275396509,11.0662412911,0.0,8.0,5.0,10.0,1.0,2.0
8549.4545474,355.549282725,42.6716246424,7.0,4.0,3.0,1.0,9.0,1.0
9538.84305439,36.7990367001,70.1345605053,3.0,4.0,1.0,8.0,2.0,0.0
3610.2711746,35.0593749398,10.1200199437,1.0,3.0,3.0,4.0,0.0,3.0
4210.2043507,497.463695328,70.3209664044,5.0,1.0,0.0,1.0,3.0,3.0
7727.00906715,295.248997286,97.5911759469,7.0,1.0,2.0,1.0,5.0,10.0
4027.52151585,213.800172389,75.7326590546,9.0,6.0,3.0,2.0,4.0,2.0
659.708116718,286.703619217,31.6841335197,4.0,0.0,8.0,0.0,3.0,0.0
7044.41949509,475.129644145,89.595387932,4.0,2.0,2.0,1.0,2.0,2.0
2871.32618845,175.853128073,82.0618851902,8.0,5.0,4.0,3.0,8.0,2.0
4431.80111447,162.996361807,61.607409667,3.0,6.0,3.0,5.0,10.0,1.0
5035.90646909,336.770325791,10.4867812068,1.0,0.0,2.0,9.0,8.0,0.0
3945.35497423,232.770964257,11.6362622034,0.0,2.0,2.0,10.0,0.0,0.0
6987.22621827,227.30183142,84.257225798,9.0,3.0,1.0,1.0,9.0,3.0
3180.93420833,202.07048536,38.9036805856,8.0,5.0,2.0,3.0,1.0,2.0
4124.14271471,9.75598388613,23.7351239863,2.0,1.0,2.0,9.0,4.0,2.0
631.083584835,443.502688594,25.0403624942,4.0,1.0,9.0,2.0,4.0,2.0
912.338260901,21.0961380558,44.6511140288,0.0,2.0,7.0,10.0,0.0,2.0
3103.75601482,265.633491855,64.8720898763,3.0,1.0,5.0,9.0,4.0,3.0
1577.41116221,188.656937377,61.043070193,4.0,5.0,8.0,3.0,0.0,3.0
3651.08702324,197.444444694,31.7333017419,9.0,8.0,6.0,0.0,4.0,0.0
6101.66265476,443.004946612,92.9066220599,3.0,1.0,2.0,6.0,0.0,5.0
8762.46612496,289.502994655,61.4512228683,0.0,1.0,2.0,10.0,9.0,3.0
8168.35741548,159.617343605,20.0980636753,8.0,8.0,0.0,1.0,8.0,0.0
4969.6266433,20.4939571701,98.4063093914,9.0,0.0,3.0,2.0,9.0,10.0
2976.95632618,383.074374617,82.1383756045,3.0,3.0,6.0,9.0,9.0,1.0
714.252457928,342.535244578,1.12331474608,2.0,4.0,9.0,7.0,2.0,1.0
2176.39183935,132.761392449,87.9056381932,1.0,7.0,2.0,7.0,2.0,1.0
7009.14862126,171.555096748,55.7314977094,9.0,5.0,1.0,1.0,3.0,1.0
9548.64699111,401.189939059,83.8219222413,9.0,0.0,3.0,1.0,4.0,0.0
1524.25129669,95.3260056207,47.6395127017,6.0,5.0,6.0,2.0,7.0,3.0
8287.21404332,308.199684003,46.8140153506,4.0,0.0,0.0,2.0,5.0,3.0
751.356882541,142.479061467,97.0368829311,7.0,5.0,9.0,0.0,2.0,10.0
6674.89703777,71.2942700216,20.5936704823,5.0,3.0,3.0,1.0,6.0,0.0
76.4504645548,221.973494114,51.9632739837,1.0,3.0,10.0,6.0,8.0,1.0
2345.86182218,405.555231169,27.4017269898,2.0,1.0,3.0,5.0,7.0,2.0
1707.37329432,242.935154577,86.6111636628,8.0,2.0,7.0,2.0,3.0,3.0
6652.72668325,426.119556122,81.0764402855,9.0,0.0,1.0,2.0,9.0,2.0
9872.89112406,310.92468533,93.6154312067,7.0,1.0,2.0,0.0,7.0,7.0
2462.68920442,381.812093832,88.8009837962,2.0,0.0,4.0,7.0,0.0,1.0
7949.46996976,353.47841664,39.8862456351,7.0,1.0,0.0,1.0,3.0,3.0
6424.21466017,428.89078224,14.4694438181,2.0,3.0,1.0,4.0,0.0,1.0
106.825029701,180.884245989,24.1731490446,2.0,7.0,9.0,6.0,4.0,2.0
1807.71330107,108.709618017,31.5348668338,1.0,9.0,9.0,7.0,1.0,2.0
771.403340557,77.5715006948,94.3361244805,5.0,0.0,9.0,2.0,6.0,5.0
5223.34149688,140.408693002,5.89018211372,3.0,8.0,1.0,4.0,1.0,1.0
4093.45305597,418.624641614,47.0721002117,2.0,1.0,1.0,4.0,8.0,2.0
1477.23561128,198.789161258,14.1269904117,3.0,5.0,7.0,6.0,3.0,3.0
2756.97653321,403.591205849,72.9426171482,1.0,0.0,2.0,8.0,10.0,2.0
4629.11421425,108.807411326,31.8936971661,8.0,8.0,1.0,1.0,5.0,0.0
2731.71183402,332.027651445,91.5428248084,2.0,1.0,5.0,6.0,9.0,7.0
1508.51097557,476.302668457,53.034243457,0.0,0.0,9.0,10.0,10.0,0.0
4676.74897367,143.568243924,25.7549532808,2.0,8.0,2.0,7.0,1.0,3.0
930.926798434,425.002870093,74.6405095702,1.0,0.0,6.0,5.0,7.0,3.0
2243.38893614,317.730130194,80.0582873237,0.0,3.0,4.0,10.0,3.0,1.0
7178.12119605,442.502874873,82.2860270149,4.0,4.0,3.0,3.0,9.0,0.0
6238.45529318,69.2071165073,68.6303794616,3.0,0.0,3.0,4.0,8.0,3.0
3323.94095671,114.914424654,48.3636887015,6.0,10.0,6.0,1.0,9.0,2.0
2713.03206622,183.412630016,72.46161447,6.0,8.0,2.0,0.0,2.0,1.0
5980.80445528,432.094749253,66.1330210552,9.0,0.0,0.0,0.0,10.0,3.0
2398.67817238,50.0103011472,34.9287359119,6.0,3.0,4.0,3.0,2.0,0.0
5465.63104788,345.74568453,54.7006822783,6.0,4.0,2.0,2.0,5.0,2.0
6028.54277263,5.90377477273,59.7284827983,3.0,1.0,3.0,8.0,6.0,0.0
4756.74634706,299.083156933,13.8731433321,0.0,1.0,2.0,10.0,10.0,1.0
276.095097999,343.29997389,41.6376157106,6.0,4.0,9.0,2.0,9.0,3.0
9389.73862933,276.932051731,67.6603785382,1.0,0.0,0.0,9.0,6.0,0.0
645.960006884,4.63240023212,59.7429766894,3.0,3.0,7.0,5.0,8.0,1.0
2126.66604664,45.3271807292,11.2960581368,7.0,3.0,3.0,3.0,8.0,1.0
4905.88204254,14.5825746013,6.89391661344,9.0,0.0,1.0,1.0,5.0,0.0
7719.9251811,364.116624072,94.7158936804,5.0,0.0,3.0,3.0,6.0,7.0
535.477714127,204.080743904,90.9960553565,6.0,7.0,8.0,2.0,1.0,7.0
5325.20922667,55.8454881785,87.2410156475,0.0,1.0,3.0,10.0,10.0,0.0
6829.05564936,140.658498782,28.4365841134,6.0,7.0,1.0,1.0,7.0,1.0
5048.90921857,219.197985329,99.264233907,2.0,7.0,0.0,7.0,9.0,8.0
2600.58729141,30.5185471448,1.73780628395,7.0,0.0,2.0,3.0,6.0,3.0
1935.32696578,183.556704837,88.7299541108,9.0,8.0,7.0,0.0,9.0,0.0
8396.3768372,348.003218641,17.474795376,2.0,3.0,3.0,8.0,9.0,1.0
3409.94049759,229.690113416,84.7005548334,1.0,4.0,2.0,4.0,7.0,2.0
7051.5947745,156.118229526,9.0444818035,9.0,6.0,3.0,3.0,8.0,0.0
64.9533255832,148.627506566,51.9536705597,9.0,5.0,10.0,0.0,1.0,2.0
5186.94927989,53.1976310789,0.101869717113,9.0,4.0,1.0,2.0,5.0,1.0
6203.49839844,85.017524042,39.9644009907,8.0,1.0,2.0,3.0,10.0,1.0
9002.9099452,114.578994731,28.2712339891,0.0,9.0,0.0,10.0,9.0,0.0
903.851207643,423.177415698,6.59369851993,7.0,3.0,8.0,1.0,3.0,1.0
2701.9566625,422.979349398,86.6517498593,0.0,1.0,4.0,10.0,1.0,3.0
4944.62052855,156.645527539,12.2778697094,3.0,8.0,1.0,9.0,6.0,2.0
4950.45093684,271.942610666,20.3229327139,1.0,0.0,1.0,4.0,4.0,3.0
7449.62424416,228.284583908,73.931853241,7.0,2.0,3.0,1.0,3.0,3.0
5632.90323309,439.036739843,73.0911424175,7.0,2.0,0.0,0.0,7.0,1.0
1216.44843864,223.938248162,65.3048902384,2.0,3.0,7.0,9.0,4.0,1.0
877.61568828,156.886836117,91.0489196325,1.0,8.0,7.0,5.0,7.0,7.0
225.827964721,15.2891203106,63.9491271286,0.0,1.0,9.0,10.0,6.0,3.0
4836.19047407,375.805934871,28.8600432318,2.0,2.0,1.0,7.0,2.0,2.0
4733.71262131,96.0168454202,6.0006810597,4.0,8.0,0.0,0.0,10.0,0.0
8186.0742805,161.988732471,50.9041360538,5.0,7.0,2.0,3.0,1.0,1.0
9743.08728649,238.536701669,77.2768909938,2.0,2.0,2.0,9.0,1.0,2.0
1566.20712134,262.764692224,87.6105566308,6.0,4.0,9.0,1.0,2.0,3.0
4536.35342012,362.617345232,80.7107428656,3.0,3.0,3.0,8.0,5.0,1.0
4354.0479029,236.043755044,58.1751848669,8.0,2.0,0.0,1.0,0.0,3.0
4396.36507368,359.269293055,24.665273143,4.0,2.0,2.0,0.0,1.0,3.0
4409.07715991,247.343175038,34.8774688442,5.0,0.0,1.0,1.0,4.0,2.0
5022.68420359,470.5309771,58.4116647651,4.0,1.0,1.0,1.0,6.0,3.0
8160.51137901,89.5752332565,39.3329743344,2.0,4.0,1.0,4.0,6.0,0.0
3197.93740247,105.439435243,96.9854340553,5.0,10.0,2.0,0.0,2.0,9.0
3203.09623309,262.273148994,66.6652183593,4.0,1.0,5.0,0.0,7.0,2.0
5670.6414155,379.823182771,93.5151884926,8.0,0.0,0.0,1.0,3.0,6.0
3365.61046517,289.645305084,7.38898417582,6.0,3.0,5.0,3.0,8.0,1.0
9958.04134627,244.603491004,0.377629828115,7.0,3.0,0.0,2.0,8.0,3.0
9136.8855717,373.097345732,61.8842879193,2.0,3.0,2.0,5.0,10.0,3.0
3876.94619899,497.061649383,4.77397810506,8.0,1.0,4.0,0.0,3.0,0.0
8865.42611885,368.014600437,35.311002534,4.0,4.0,1.0,1.0,0.0,1.0
2398.70159737,464.765504776,42.4706329451,7.0,1.0,5.0,2.0,5.0,2.0
5311.48357454,437.188494189,21.0434192114,7.0,0.0,2.0,3.0,4.0,1.0
451.11977088,373.121804302,85.2564252492,7.0,4.0,8.0,3.0,5.0,0.0
1730.60189332,4.83109769746,87.5663222427,3.0,0.0,7.0,6.0,7.0,2.0
3733.23567054,330.948063135,22.0915922488,0.0,4.0,3.0,10.0,6.0,0.0
1586.07381169,450.991019373,98.6793722015,6.0,0.0,7.0,2.0,4.0,8.0
8180.25311052,368.901135549,74.7137985475,5.0,2.0,2.0,3.0,0.0,1.0
3740.41079418,68.3583649791,50.4815770969,0.0,0.0,6.0,10.0,7.0,0.0
3505.62561764,244.337886225,85.5829441342,2.0,0.0,5.0,4.0,1.0,3.0
7606.19062324,368.922142744,54.3578964516,4.0,0.0,3.0,3.0,6.0,2.0
2868.94963451,443.747421765,30.8366914585,5.0,3.0,3.0,2.0,7.0,3.0
5471.4263854,43.0625861348,10.0212895954,6.0,0.0,2.0,0.0,3.0,0.0
9352.23041407,50.7037742383,61.495049989,0.0,4.0,0.0,10.0,4.0,3.0
2151.26745753,77.4003624549,63.4811086264,1.0,2.0,5.0,8.0,5.0,0.0
9308.3499173,122.594982443,66.442298657,0.0,6.0,1.0,10.0,8.0,0.0
9518.32011815,91.4853004607,41.1358733913,3.0,6.0,1.0,5.0,0.0,0.0
5333.07780137,142.060918732,13.2068556009,1.0,6.0,1.0,9.0,8.0,3.0
521.11850307,402.456381094,57.0022598096,9.0,4.0,9.0,2.0,2.0,2.0
873.976185799,426.12400301,44.2173709425,9.0,4.0,8.0,2.0,0.0,0.0
3753.13020909,466.010940288,98.9754321957,1.0,0.0,2.0,8.0,6.0,10.0
3773.67646247,363.485609835,40.020989836,1.0,0.0,5.0,6.0,0.0,2.0
6846.44279731,333.523338636,28.2434119364,0.0,0.0,2.0,10.0,8.0,3.0
7652.87675924,89.2781621311,61.7605077445,4.0,2.0,3.0,1.0,3.0,3.0
9701.22316301,146.602598165,20.5445014035,4.0,8.0,3.0,3.0,2.0,3.0
